是否是合法影院,接入方, third_id, 影院名,影院id,bid, 加密bid, 影院url, 排期url, 排期来源,电影信息
1,dadi, '0101,南宁淡村, '3092,'1259455466849697791,'fa7da3e81a60797b42d63e7c,http://www.nuomi.com/cinema/fa7da3e81a60797b42d63e7c,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=fa7da3e81a60797b42d63e7c&mid=9422&needMovieInfo=1&tploption=1&_=1428996394
http://www.nuomi.com/pcindex/main/timetable?cinemaid=fa7da3e81a60797b42d63e7c&mid=8901&needMovieInfo=1&tploption=1&_=1428996395
http://www.nuomi.com/pcindex/main/timetable?cinemaid=fa7da3e81a60797b42d63e7c&mid=8883&needMovieInfo=1&tploption=1&_=1428996395
","dadi
","9422/速度与激情7/40
8901/战狼/1
8883/我是女王/1
"
1,dadi, '0102,唐山新华贸, '2163,'1259702938570326015,'7c5e480b3f4b1eadadb22a1d,http://www.nuomi.com/cinema/7c5e480b3f4b1eadadb22a1d,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=7c5e480b3f4b1eadadb22a1d&mid=9422&needMovieInfo=1&tploption=1&_=1428996398
http://www.nuomi.com/pcindex/main/timetable?cinemaid=7c5e480b3f4b1eadadb22a1d&mid=8901&needMovieInfo=1&tploption=1&_=1428996398
http://www.nuomi.com/pcindex/main/timetable?cinemaid=7c5e480b3f4b1eadadb22a1d&mid=9410&needMovieInfo=1&tploption=1&_=1428996399
http://www.nuomi.com/pcindex/main/timetable?cinemaid=7c5e480b3f4b1eadadb22a1d&mid=9414&needMovieInfo=1&tploption=1&_=1428996399
http://www.nuomi.com/pcindex/main/timetable?cinemaid=7c5e480b3f4b1eadadb22a1d&mid=8883&needMovieInfo=1&tploption=1&_=1428996402
http://www.nuomi.com/pcindex/main/timetable?cinemaid=7c5e480b3f4b1eadadb22a1d&mid=9434&needMovieInfo=1&tploption=1&_=1428996403
","dadi
","9422/速度与激情7/77
8901/战狼/3
9410/咱们结婚吧/6
9414/王牌特工：特工学院/2
8883/我是女王/2
9434/万物生长/1
"
1,dadi, '0103,深圳裕客隆, '890,'3857023017832111556,'fe7f502308b26afbd813183c,http://www.nuomi.com/cinema/fe7f502308b26afbd813183c,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=fe7f502308b26afbd813183c&mid=9422&needMovieInfo=1&tploption=1&_=1428996406
http://www.nuomi.com/pcindex/main/timetable?cinemaid=fe7f502308b26afbd813183c&mid=8901&needMovieInfo=1&tploption=1&_=1428996406
","dadi
","9422/速度与激情7/29
8901/战狼/1
"
1,dadi, '0104,台州数码城, '923,'9022863838241189659,'9b47c9e10c428a1a5fbe8651,http://www.nuomi.com/cinema/9b47c9e10c428a1a5fbe8651,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=9b47c9e10c428a1a5fbe8651&mid=9422&needMovieInfo=1&tploption=1&_=1428996409
http://www.nuomi.com/pcindex/main/timetable?cinemaid=9b47c9e10c428a1a5fbe8651&mid=8901&needMovieInfo=1&tploption=1&_=1428996410
http://www.nuomi.com/pcindex/main/timetable?cinemaid=9b47c9e10c428a1a5fbe8651&mid=9410&needMovieInfo=1&tploption=1&_=1428996410
http://www.nuomi.com/pcindex/main/timetable?cinemaid=9b47c9e10c428a1a5fbe8651&mid=9414&needMovieInfo=1&tploption=1&_=1428996410
","dadi
","9422/速度与激情7/56
8901/战狼/2
9410/咱们结婚吧/1
9414/王牌特工：特工学院/2
"
1,dadi, '0105,大连新华绿洲, '1276,'1259432226781659135,'46e86fdd866c6676d13ce36b,http://www.nuomi.com/cinema/46e86fdd866c6676d13ce36b,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=46e86fdd866c6676d13ce36b&mid=9422&needMovieInfo=1&tploption=1&_=1428996413
http://www.nuomi.com/pcindex/main/timetable?cinemaid=46e86fdd866c6676d13ce36b&mid=8901&needMovieInfo=1&tploption=1&_=1428996413
","dadi
","9422/速度与激情7/42
8901/战狼/2
"
1,dadi, '0106,西安人人乐, '2294,'1259724117054062591,'89fd4ea32a76145ee5e96570,http://www.nuomi.com/cinema/89fd4ea32a76145ee5e96570,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=89fd4ea32a76145ee5e96570&mid=9422&needMovieInfo=1&tploption=1&_=1428996416
http://www.nuomi.com/pcindex/main/timetable?cinemaid=89fd4ea32a76145ee5e96570&mid=9410&needMovieInfo=1&tploption=1&_=1428996416
http://www.nuomi.com/pcindex/main/timetable?cinemaid=89fd4ea32a76145ee5e96570&mid=9427&needMovieInfo=1&tploption=1&_=1428996417
","dadi
","9422/速度与激情7/48
9410/咱们结婚吧/2
9427/冲锋车/2
"
1,dadi, '0107,山东威海永旺, '2198,'2409467335102947139,'65b1a997c4869b7c1c389454,http://www.nuomi.com/cinema/65b1a997c4869b7c1c389454,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=65b1a997c4869b7c1c389454&mid=9422&needMovieInfo=1&tploption=1&_=1428996420
http://www.nuomi.com/pcindex/main/timetable?cinemaid=65b1a997c4869b7c1c389454&mid=8901&needMovieInfo=1&tploption=1&_=1428996420
http://www.nuomi.com/pcindex/main/timetable?cinemaid=65b1a997c4869b7c1c389454&mid=9410&needMovieInfo=1&tploption=1&_=1428996421
http://www.nuomi.com/pcindex/main/timetable?cinemaid=65b1a997c4869b7c1c389454&mid=9414&needMovieInfo=1&tploption=1&_=1428996421
","dadi
","9422/速度与激情7/42
8901/战狼/4
9410/咱们结婚吧/1
9414/王牌特工：特工学院/1
"
1,dadi, '0109,河源翔丰, '1476,'1260289055577341951,'d6df91c136157e73f7b91676,http://www.nuomi.com/cinema/d6df91c136157e73f7b91676,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=d6df91c136157e73f7b91676&mid=9422&needMovieInfo=1&tploption=1&_=1428996424
http://www.nuomi.com/pcindex/main/timetable?cinemaid=d6df91c136157e73f7b91676&mid=8901&needMovieInfo=1&tploption=1&_=1428996424
","dadi
","9422/速度与激情7/52
8901/战狼/1
"
1,dadi, '0110,广州百德, '754,'1265652443232862207,'78bd50f7c13ea84231870a40,http://www.nuomi.com/cinema/78bd50f7c13ea84231870a40,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=78bd50f7c13ea84231870a40&mid=9422&needMovieInfo=1&tploption=1&_=1428996427
http://www.nuomi.com/pcindex/main/timetable?cinemaid=78bd50f7c13ea84231870a40&mid=8901&needMovieInfo=1&tploption=1&_=1428996428
","dadi
","9422/速度与激情7/29
8901/战狼/1
"
1,dadi, '0111,北京金锣湾, '631,'1259572972859949055,'d7fd2ad363d2844d0accddeb,http://www.nuomi.com/cinema/d7fd2ad363d2844d0accddeb,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=d7fd2ad363d2844d0accddeb&mid=9422&needMovieInfo=1&tploption=1&_=1428996430
http://www.nuomi.com/pcindex/main/timetable?cinemaid=d7fd2ad363d2844d0accddeb&mid=8901&needMovieInfo=1&tploption=1&_=1428996431
http://www.nuomi.com/pcindex/main/timetable?cinemaid=d7fd2ad363d2844d0accddeb&mid=9434&needMovieInfo=1&tploption=1&_=1428996431
","dadi
","9422/速度与激情7/37
8901/战狼/1
9434/万物生长/1
"
1,dadi, '0112,吉安阳明商城, '3382,'11342207140486565666,'bd5ad6d6a2a8a98f0f3ddaf6,http://www.nuomi.com/cinema/bd5ad6d6a2a8a98f0f3ddaf6,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=bd5ad6d6a2a8a98f0f3ddaf6&mid=9422&needMovieInfo=1&tploption=1&_=1428996434
http://www.nuomi.com/pcindex/main/timetable?cinemaid=bd5ad6d6a2a8a98f0f3ddaf6&mid=8901&needMovieInfo=1&tploption=1&_=1428996434
http://www.nuomi.com/pcindex/main/timetable?cinemaid=bd5ad6d6a2a8a98f0f3ddaf6&mid=9410&needMovieInfo=1&tploption=1&_=1428996435
http://www.nuomi.com/pcindex/main/timetable?cinemaid=bd5ad6d6a2a8a98f0f3ddaf6&mid=8883&needMovieInfo=1&tploption=1&_=1428996435
","dadi
","9422/速度与激情7/55
8901/战狼/4
9410/咱们结婚吧/2
8883/我是女王/1
"
1,dadi, '0113,遵义财富国际, '2631,'1258786568643018751,'083a55faa6d79860246e98dc,http://www.nuomi.com/cinema/083a55faa6d79860246e98dc,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=083a55faa6d79860246e98dc&mid=9422&needMovieInfo=1&tploption=1&_=1428996438
http://www.nuomi.com/pcindex/main/timetable?cinemaid=083a55faa6d79860246e98dc&mid=8901&needMovieInfo=1&tploption=1&_=1428996438
http://www.nuomi.com/pcindex/main/timetable?cinemaid=083a55faa6d79860246e98dc&mid=8883&needMovieInfo=1&tploption=1&_=1428996438
","dadi
","9422/速度与激情7/38
8901/战狼/3
8883/我是女王/2
"
1,dadi, '0114,广州华通, '746,'1258391573385707519,'4642844abc4d91c0c8fa5fb4,http://www.nuomi.com/cinema/4642844abc4d91c0c8fa5fb4,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=4642844abc4d91c0c8fa5fb4&mid=9422&needMovieInfo=1&tploption=1&_=1428996441
http://www.nuomi.com/pcindex/main/timetable?cinemaid=4642844abc4d91c0c8fa5fb4&mid=8901&needMovieInfo=1&tploption=1&_=1428996442
http://www.nuomi.com/pcindex/main/timetable?cinemaid=4642844abc4d91c0c8fa5fb4&mid=8883&needMovieInfo=1&tploption=1&_=1428996442
http://www.nuomi.com/pcindex/main/timetable?cinemaid=4642844abc4d91c0c8fa5fb4&mid=9427&needMovieInfo=1&tploption=1&_=1428996442
","dadi
","9422/速度与激情7/56
8901/战狼/3
8883/我是女王/1
9427/冲锋车/1
"
1,dadi, '0115,广州东汇城, '753,'12779877682320933618,'b380e3fa85132858871541f9,http://www.nuomi.com/cinema/b380e3fa85132858871541f9,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=b380e3fa85132858871541f9&mid=9422&needMovieInfo=1&tploption=1&_=1428996445
http://www.nuomi.com/pcindex/main/timetable?cinemaid=b380e3fa85132858871541f9&mid=8901&needMovieInfo=1&tploption=1&_=1428996445
http://www.nuomi.com/pcindex/main/timetable?cinemaid=b380e3fa85132858871541f9&mid=9410&needMovieInfo=1&tploption=1&_=1428996445
http://www.nuomi.com/pcindex/main/timetable?cinemaid=b380e3fa85132858871541f9&mid=9414&needMovieInfo=1&tploption=1&_=1428996446
http://www.nuomi.com/pcindex/main/timetable?cinemaid=b380e3fa85132858871541f9&mid=8883&needMovieInfo=1&tploption=1&_=1428996446
","dadi
","9422/速度与激情7/51
8901/战狼/5
9410/咱们结婚吧/4
9414/王牌特工：特工学院/2
8883/我是女王/1
"
1,dadi, '0116,岳阳泰和, '8165,'9694640451746233068,'92532da95b4a34cc6d20b958,http://www.nuomi.com/cinema/92532da95b4a34cc6d20b958,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=92532da95b4a34cc6d20b958&mid=9422&needMovieInfo=1&tploption=1&_=1428996449
","dadi
","9422/速度与激情7/8
"
1,dadi, '0117,滁州天长, '1271,'15051622791088671785,'617015e855fd92a38c1a89e7,http://www.nuomi.com/cinema/617015e855fd92a38c1a89e7,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=617015e855fd92a38c1a89e7&mid=9422&needMovieInfo=1&tploption=1&_=1428996452
http://www.nuomi.com/pcindex/main/timetable?cinemaid=617015e855fd92a38c1a89e7&mid=8901&needMovieInfo=1&tploption=1&_=1428996452
http://www.nuomi.com/pcindex/main/timetable?cinemaid=617015e855fd92a38c1a89e7&mid=9410&needMovieInfo=1&tploption=1&_=1428996455
http://www.nuomi.com/pcindex/main/timetable?cinemaid=617015e855fd92a38c1a89e7&mid=9427&needMovieInfo=1&tploption=1&_=1428996456
","dadi
","9422/速度与激情7/53
8901/战狼/2
9410/咱们结婚吧/1
9427/冲锋车/1
"
1,dadi, '0118,铁岭新玛特, '2186,'1258223154833129471,'78bd50f7279ace4231870adf,http://www.nuomi.com/cinema/78bd50f7279ace4231870adf,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=78bd50f7279ace4231870adf&mid=9422&needMovieInfo=1&tploption=1&_=1428996459
http://www.nuomi.com/pcindex/main/timetable?cinemaid=78bd50f7279ace4231870adf&mid=8901&needMovieInfo=1&tploption=1&_=1428996459
http://www.nuomi.com/pcindex/main/timetable?cinemaid=78bd50f7279ace4231870adf&mid=9410&needMovieInfo=1&tploption=1&_=1428996459
http://www.nuomi.com/pcindex/main/timetable?cinemaid=78bd50f7279ace4231870adf&mid=8883&needMovieInfo=1&tploption=1&_=1428996460
http://www.nuomi.com/pcindex/main/timetable?cinemaid=78bd50f7279ace4231870adf&mid=9427&needMovieInfo=1&tploption=1&_=1428996460
","dadi
","9422/速度与激情7/32
8901/战狼/7
9410/咱们结婚吧/3
8883/我是女王/1
9427/冲锋车/1
"
1,dadi, '0119,山东邹城贵和, '1575,'11398423307755430833,'3b5fdca846056a0b5e0d02e8,http://www.nuomi.com/cinema/3b5fdca846056a0b5e0d02e8,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=3b5fdca846056a0b5e0d02e8&mid=9422&needMovieInfo=1&tploption=1&_=1428996463
http://www.nuomi.com/pcindex/main/timetable?cinemaid=3b5fdca846056a0b5e0d02e8&mid=8901&needMovieInfo=1&tploption=1&_=1428996463
","dadi
","9422/速度与激情7/49
8901/战狼/1
"
1,dadi, '0120,山东烟台永旺, '2386,'5775251324506416954,'a6c4718deb2764bb32f71d1c,http://www.nuomi.com/cinema/a6c4718deb2764bb32f71d1c,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=a6c4718deb2764bb32f71d1c&mid=9422&needMovieInfo=1&tploption=1&_=1428996466
http://www.nuomi.com/pcindex/main/timetable?cinemaid=a6c4718deb2764bb32f71d1c&mid=8901&needMovieInfo=1&tploption=1&_=1428996467
http://www.nuomi.com/pcindex/main/timetable?cinemaid=a6c4718deb2764bb32f71d1c&mid=9410&needMovieInfo=1&tploption=1&_=1428996470
http://www.nuomi.com/pcindex/main/timetable?cinemaid=a6c4718deb2764bb32f71d1c&mid=8883&needMovieInfo=1&tploption=1&_=1428996470
","dadi
","9422/速度与激情7/60
8901/战狼/1
9410/咱们结婚吧/2
8883/我是女王/1
"
1,dadi, '0121,亳州新天地, '1172,'1627641915396346579,'245cb2c644a9ccd688db73b0,http://www.nuomi.com/cinema/245cb2c644a9ccd688db73b0,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=245cb2c644a9ccd688db73b0&mid=9422&needMovieInfo=1&tploption=1&_=1428996473
http://www.nuomi.com/pcindex/main/timetable?cinemaid=245cb2c644a9ccd688db73b0&mid=9427&needMovieInfo=1&tploption=1&_=1428996473
","dadi
","9422/速度与激情7/40
9427/冲锋车/1
"
1,dadi, '0122,信阳新玛特, '2354,'1258049096988491775,'b0d056f2b2eda267cac3db7d,http://www.nuomi.com/cinema/b0d056f2b2eda267cac3db7d,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=b0d056f2b2eda267cac3db7d&mid=9422&needMovieInfo=1&tploption=1&_=1428996476
http://www.nuomi.com/pcindex/main/timetable?cinemaid=b0d056f2b2eda267cac3db7d&mid=8901&needMovieInfo=1&tploption=1&_=1428996477
http://www.nuomi.com/pcindex/main/timetable?cinemaid=b0d056f2b2eda267cac3db7d&mid=9410&needMovieInfo=1&tploption=1&_=1428996477
http://www.nuomi.com/pcindex/main/timetable?cinemaid=b0d056f2b2eda267cac3db7d&mid=8883&needMovieInfo=1&tploption=1&_=1428996477
http://www.nuomi.com/pcindex/main/timetable?cinemaid=b0d056f2b2eda267cac3db7d&mid=9434&needMovieInfo=1&tploption=1&_=1428996477
","dadi
","9422/速度与激情7/38
8901/战狼/6
9410/咱们结婚吧/2
8883/我是女王/2
9434/万物生长/1
"
1,dadi, '0123,唐山兴宝大百货, '2166,'1258835956471955455,'28e700f158544a18095cb309,http://www.nuomi.com/cinema/28e700f158544a18095cb309,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=28e700f158544a18095cb309&mid=9422&needMovieInfo=1&tploption=1&_=1428996480
http://www.nuomi.com/pcindex/main/timetable?cinemaid=28e700f158544a18095cb309&mid=9410&needMovieInfo=1&tploption=1&_=1428996481
http://www.nuomi.com/pcindex/main/timetable?cinemaid=28e700f158544a18095cb309&mid=9414&needMovieInfo=1&tploption=1&_=1428996481
http://www.nuomi.com/pcindex/main/timetable?cinemaid=28e700f158544a18095cb309&mid=9434&needMovieInfo=1&tploption=1&_=1428996481
","dadi
","9422/速度与激情7/36
9410/咱们结婚吧/8
9414/王牌特工：特工学院/6
9434/万物生长/1
"
1,dadi, '0124,运城沃尔玛, '2503,'11825942974577074284,'a449442c1ac8a2ce1e1d11b9,http://www.nuomi.com/cinema/a449442c1ac8a2ce1e1d11b9,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=a449442c1ac8a2ce1e1d11b9&mid=9422&needMovieInfo=1&tploption=1&_=1428996484
http://www.nuomi.com/pcindex/main/timetable?cinemaid=a449442c1ac8a2ce1e1d11b9&mid=9410&needMovieInfo=1&tploption=1&_=1428996484
http://www.nuomi.com/pcindex/main/timetable?cinemaid=a449442c1ac8a2ce1e1d11b9&mid=8883&needMovieInfo=1&tploption=1&_=1428996485
http://www.nuomi.com/pcindex/main/timetable?cinemaid=a449442c1ac8a2ce1e1d11b9&mid=9427&needMovieInfo=1&tploption=1&_=1428996485
","dadi
","9422/速度与激情7/38
9410/咱们结婚吧/4
8883/我是女王/3
9427/冲锋车/2
"
1,dadi, '0125,漳州凯德, '2537,'15086284735473900677,'cd2047da72981fa38c1a892f,http://www.nuomi.com/cinema/cd2047da72981fa38c1a892f,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=cd2047da72981fa38c1a892f&mid=9422&needMovieInfo=1&tploption=1&_=1428996488
http://www.nuomi.com/pcindex/main/timetable?cinemaid=cd2047da72981fa38c1a892f&mid=8901&needMovieInfo=1&tploption=1&_=1428996488
http://www.nuomi.com/pcindex/main/timetable?cinemaid=cd2047da72981fa38c1a892f&mid=8883&needMovieInfo=1&tploption=1&_=1428996488
http://www.nuomi.com/pcindex/main/timetable?cinemaid=cd2047da72981fa38c1a892f&mid=9427&needMovieInfo=1&tploption=1&_=1428996489
","dadi
","9422/速度与激情7/67
8901/战狼/1
8883/我是女王/1
9427/冲锋车/1
"
1,dadi, '0126,南宁江南梦之岛, '1829,'13101709449446804690,'65387c3bb950a44d9cec2b25,http://www.nuomi.com/cinema/65387c3bb950a44d9cec2b25,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=65387c3bb950a44d9cec2b25&mid=9422&needMovieInfo=1&tploption=1&_=1428996491
http://www.nuomi.com/pcindex/main/timetable?cinemaid=65387c3bb950a44d9cec2b25&mid=8901&needMovieInfo=1&tploption=1&_=1428996492
","dadi
","9422/速度与激情7/56
8901/战狼/1
"
1,dadi, '0127,石家庄东方明珠, '2079,'1258397277102276607,'f4a33da99ecd98103110afbe,http://www.nuomi.com/cinema/f4a33da99ecd98103110afbe,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=f4a33da99ecd98103110afbe&mid=9422&needMovieInfo=1&tploption=1&_=1428996495
http://www.nuomi.com/pcindex/main/timetable?cinemaid=f4a33da99ecd98103110afbe&mid=9410&needMovieInfo=1&tploption=1&_=1428996495
http://www.nuomi.com/pcindex/main/timetable?cinemaid=f4a33da99ecd98103110afbe&mid=9414&needMovieInfo=1&tploption=1&_=1428996495
http://www.nuomi.com/pcindex/main/timetable?cinemaid=f4a33da99ecd98103110afbe&mid=8883&needMovieInfo=1&tploption=1&_=1428996496
http://www.nuomi.com/pcindex/main/timetable?cinemaid=f4a33da99ecd98103110afbe&mid=9434&needMovieInfo=1&tploption=1&_=1428996496
http://www.nuomi.com/pcindex/main/timetable?cinemaid=f4a33da99ecd98103110afbe&mid=9427&needMovieInfo=1&tploption=1&_=1428996496
","dadi
","9422/速度与激情7/55
9410/咱们结婚吧/5
9414/王牌特工：特工学院/2
8883/我是女王/2
9434/万物生长/1
9427/冲锋车/1
"
1,dadi, '0128,上海万嘉, '866,'1259435959108239359,'d5464cf83ec3044efda7786e,http://www.nuomi.com/cinema/d5464cf83ec3044efda7786e,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=d5464cf83ec3044efda7786e&mid=9422&needMovieInfo=1&tploption=1&_=1428996499
http://www.nuomi.com/pcindex/main/timetable?cinemaid=d5464cf83ec3044efda7786e&mid=8901&needMovieInfo=1&tploption=1&_=1428996499
http://www.nuomi.com/pcindex/main/timetable?cinemaid=d5464cf83ec3044efda7786e&mid=9414&needMovieInfo=1&tploption=1&_=1428996500
","dadi
","9422/速度与激情7/53
8901/战狼/2
9414/王牌特工：特工学院/1
"
1,dadi, '0129,佛山西樵, '715,'1170332783852445314,'b0bc7e78b443b3ac85420ed7,http://www.nuomi.com/cinema/b0bc7e78b443b3ac85420ed7,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=b0bc7e78b443b3ac85420ed7&mid=9422&needMovieInfo=1&tploption=1&_=1428996502
http://www.nuomi.com/pcindex/main/timetable?cinemaid=b0bc7e78b443b3ac85420ed7&mid=8901&needMovieInfo=1&tploption=1&_=1428996503
http://www.nuomi.com/pcindex/main/timetable?cinemaid=b0bc7e78b443b3ac85420ed7&mid=9427&needMovieInfo=1&tploption=1&_=1428996503
","dadi
","9422/速度与激情7/32
8901/战狼/1
9427/冲锋车/2
"
1,dadi, '0130,山东日照水晶城, '1970,'12257663761352065839,'d4c19a633ca9acff354aae14,http://www.nuomi.com/cinema/d4c19a633ca9acff354aae14,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=d4c19a633ca9acff354aae14&mid=9422&needMovieInfo=1&tploption=1&_=1428996506
http://www.nuomi.com/pcindex/main/timetable?cinemaid=d4c19a633ca9acff354aae14&mid=8901&needMovieInfo=1&tploption=1&_=1428996506
","dadi
","9422/速度与激情7/55
8901/战狼/4
"
